iter	MultiClass
1511	0.08300538104
1512	0.08296434916
1513	0.08293577754
1514	0.08286028908
1515	0.08276945931
1516	0.0826632131
1517	0.08257957049
1518	0.08250120437
1519	0.08244755673
1520	0.08235241344
1521	0.08230268541
1522	0.08224412454
1523	0.08219099684
1524	0.08207627458
1525	0.08199415707
1526	0.08190798665
1527	0.08185336121
1528	0.08179217086
1529	0.08172403836
1530	0.08162333795
1531	0.08155947974
1532	0.08153445961
1533	0.08149056629
1534	0.08141198252
1535	0.08135151666
1536	0.08128844644
1537	0.08122441365
1538	0.08113485986
1539	0.08106491313
1540	0.08096855662
1541	0.08088317014
1542	0.08082569129
1543	0.08074851544
1544	0.08066544881
1545	0.08060329787
1546	0.08051107802
1547	0.0804615868
1548	0.08038798666
1549	0.08031509813
1550	0.08023431996
1551	0.08012651728
1552	0.08004858898
1553	0.07997028708
1554	0.07992714211
1555	0.07984881376
1556	0.07980287558
1557	0.07975263508
1558	0.07967499782
1559	0.07961933639
1560	0.07957897164
1561	0.07943161091
1562	0.07939099211
1563	0.07933605827
1564	0.07927788792
1565	0.07918438517
1566	0.07911680536
1567	0.07905162506
1568	0.07897259206
1569	0.07890469497
1570	0.0788425687
1571	0.07879794924
1572	0.07871341977
1573	0.07865049174
1574	0.07859038388
1575	0.07851623357
1576	0.0784445786
1577	0.07837634886
1578	0.0783253491
1579	0.07825224773
1580	0.07820363065
1581	0.07816548194
1582	0.07810251178
1583	0.0780214647
1584	0.07793816765
1585	0.07785094649
1586	0.07779602315
1587	0.07775092695
1588	0.07769984499
1589	0.0776458821
1590	0.07758739655
1591	0.07751223024
1592	0.07746078528
1593	0.07740721192
1594	0.07733931833
1595	0.0772271915
1596	0.07715008308
1597	0.07707798785
1598	0.07698969562
1599	0.07692624764
1600	0.07684844459
1601	0.07680492313
1602	0.07673998303
1603	0.07669367241
1604	0.07660641007
1605	0.07652525382
1606	0.07646199458
1607	0.07639953452
1608	0.07632910043
1609	0.07626361507
1610	0.07622956581
1611	0.07613667106
1612	0.07607014573
1613	0.07599418578
1614	0.0759304909
1615	0.07589313446
1616	0.07583457008
1617	0.07576495867
1618	0.07570434155
1619	0.07564704952
1620	0.07558826529
1621	0.0755232862
1622	0.07546323197
1623	0.07538313541
1624	0.07534480237
1625	0.07526349162
1626	0.07521040462
1627	0.07515118342
1628	0.07510324399
1629	0.075024263
1630	0.07493405127
1631	0.07485182409
1632	0.0747640143
1633	0.07468594096
1634	0.07462387222
1635	0.07455490032
1636	0.07450038503
1637	0.07443662603
1638	0.07439412417
1639	0.0743079871
1640	0.07423810575
1641	0.07418793705
1642	0.07413760484
1643	0.07409611975
1644	0.07403596479
1645	0.07397696805
1646	0.07388851501
1647	0.07380969274
1648	0.07377383839
1649	0.07370525728
1650	0.07362285629
1651	0.07354949127
1652	0.07349855627
1653	0.07345835524
1654	0.07343679814
1655	0.07335120211
1656	0.07327670013
1657	0.07320839243
1658	0.07317579735
1659	0.07311935704
1660	0.07308809269
1661	0.07302316614
1662	0.07295688119
1663	0.07290564424
1664	0.07284284313
1665	0.07277152011
1666	0.07271583616
1667	0.07264579491
1668	0.07260354049
1669	0.07255973874
1670	0.0725276988
1671	0.07247022721
1672	0.07240822057
1673	0.07236136022
1674	0.0722940146
1675	0.07222779925
1676	0.07217764421
1677	0.07206933129
1678	0.07199685356
1679	0.0719541889
1680	0.07191931443
1681	0.07186389465
1682	0.07178206137
1683	0.07173002389
1684	0.07167519575
1685	0.07162274128
1686	0.07159039108
1687	0.07149648552
1688	0.07144758864
1689	0.07137906985
1690	0.07133074847
1691	0.07130352481
1692	0.07126206803
1693	0.07120142004
1694	0.07117857515
1695	0.07112664481
1696	0.07106692352
1697	0.07100001977
1698	0.07095518423
1699	0.07088028191
1700	0.07082141183
1701	0.07078864319
1702	0.07075070223
1703	0.07070677598
1704	0.07063800968
1705	0.07060095583
1706	0.07052007328
1707	0.07047901536
1708	0.07042338472
1709	0.07036600454
1710	0.07031058277
1711	0.07021554281
1712	0.07017429684
1713	0.07012246485
1714	0.07008970201
1715	0.07001790696
1716	0.0699547706
1717	0.06989820996
1718	0.06984611735
1719	0.06981019574
1720	0.06974547096
1721	0.06969059832
1722	0.06964389004
1723	0.0695774934
1724	0.06951163267
1725	0.06946664764
1726	0.06940685071
1727	0.06933647117
1728	0.0692961479
1729	0.06922864667
1730	0.06915879354
1731	0.06910339016
1732	0.06905296632
1733	0.06898431313
1734	0.06893166306
1735	0.06885705147
1736	0.06881916514
1737	0.06875209571
1738	0.06870916295
1739	0.06867077026
1740	0.06860373483
1741	0.068542199
1742	0.06847481536
1743	0.06843448456
1744	0.068384886
1745	0.06831591105
1746	0.06825183393
1747	0.06820237629
1748	0.06811712202
1749	0.06808428248
1750	0.06804576583
1751	0.06799785507
1752	0.06795622496
1753	0.06789286179
1754	0.06786467351
1755	0.06777067477
1756	0.06773657021
1757	0.06769197153
1758	0.06763511292
1759	0.06757202659
1760	0.06753483673
1761	0.06749971544
1762	0.06745534339
1763	0.06741572326
1764	0.06735318007
1765	0.06730620978
1766	0.06723974897
1767	0.06716493501
1768	0.06709785206
1769	0.06703552475
1770	0.0669885898
1771	0.06693827168
1772	0.06687968028
1773	0.06683859196
1774	0.06679226749
1775	0.06672026805
1776	0.06667870269
1777	0.06662313312
1778	0.06655933272
1779	0.06650051677
1780	0.06645070044
1781	0.06639225744
1782	0.06635261555
1783	0.06633315897
1784	0.06629296626
1785	0.06625416778
1786	0.06621791945
1787	0.06617197106
1788	0.06613949783
1789	0.0661050863
1790	0.06605469565
1791	0.06600876097
1792	0.06597258159
1793	0.06591934949
1794	0.06587526026
1795	0.06581925421
1796	0.06578536254
1797	0.06573828107
1798	0.06567854792
1799	0.06563493821
1800	0.06557553697
1801	0.06553519356
1802	0.06547243464
1803	0.06540137184
1804	0.06533918352
1805	0.06529786674
1806	0.06526383058
1807	0.06520706506
1808	0.06515343543
1809	0.06509994955
1810	0.06504817042
1811	0.06495171166
1812	0.06491563166
1813	0.06485503921
1814	0.06481104255
1815	0.06476524679
1816	0.06469195144
1817	0.06467059565
1818	0.06461941761
1819	0.06458824715
1820	0.06455726311
1821	0.06451122449
1822	0.06445525474
1823	0.06437992323
1824	0.06433857886
1825	0.06428035331
1826	0.0642262865
1827	0.06414979084
1828	0.06411050442
1829	0.06405154861
1830	0.06397919504
1831	0.06392135325
1832	0.06388233012
1833	0.06383974246
1834	0.06377722047
1835	0.06374420499
1836	0.06367259638
1837	0.06360378283
1838	0.063567233
1839	0.06352466515
1840	0.06347512502
1841	0.06341057547
1842	0.06336563962
1843	0.06332476715
1844	0.06326908136
1845	0.06322207157
1846	0.0631913203
1847	0.0631466104
1848	0.06309729973
1849	0.06306542928
1850	0.06302189809
1851	0.06296579997
1852	0.06293748828
1853	0.06288635731
1854	0.06284336476
1855	0.06277971377
1856	0.06276770703
1857	0.0627151554
1858	0.06267675136
1859	0.06264349874
1860	0.06259130081
1861	0.06254104803
1862	0.06248069983
1863	0.06242422588
1864	0.06237387507
1865	0.06232677364
1866	0.06226301704
1867	0.06222455298
1868	0.06218712586
1869	0.06214232549
1870	0.06210969523
1871	0.06204535299
1872	0.06198679006
1873	0.06192060806
1874	0.06186414671
1875	0.06181122978
1876	0.06177704736
1877	0.06174310658
1878	0.06168476429
1879	0.06164295239
1880	0.06157495209
1881	0.06152964061
1882	0.06148050378
1883	0.06142247691
1884	0.06137405132
1885	0.06132822765
1886	0.06128112777
1887	0.0612538122
1888	0.06122846137
1889	0.0611850738
1890	0.06114629429
1891	0.06109731709
1892	0.0610763693
1893	0.06103163881
1894	0.06099227781
1895	0.06093217642
1896	0.06088891514
1897	0.06083034018
1898	0.06077206331
1899	0.06073957604
1900	0.06070615919
1901	0.06067638869
1902	0.06065324816
1903	0.06061653096
1904	0.06056463896
1905	0.06050923478
1906	0.06045619385
1907	0.06042301955
1908	0.06036862094
1909	0.06032943893
1910	0.06028069853
1911	0.06023676251
1912	0.0601755016
1913	0.06010849965
1914	0.06005182704
1915	0.05999065291
1916	0.05995645241
1917	0.05989399736
1918	0.05987573504
1919	0.05981942201
1920	0.05978486009
1921	0.05973423081
1922	0.05969032069
1923	0.05964893205
1924	0.05961632871
1925	0.05957531752
1926	0.05953381068
1927	0.05948741359
1928	0.05943016003
1929	0.05939775795
1930	0.05935335875
1931	0.05931737756
1932	0.05927768816
1933	0.05922759952
1934	0.0591994023
1935	0.05916392721
1936	0.05913900933
1937	0.05910490779
1938	0.05904560593
1939	0.05899821266
1940	0.0589452639
1941	0.05890266649
1942	0.05886270268
1943	0.05883116076
1944	0.05877086178
1945	0.05874684858
1946	0.05869633355
1947	0.05864772455
1948	0.05861008356
1949	0.05854927071
1950	0.05850582587
1951	0.0584570952
1952	0.05841380415
1953	0.05836422761
1954	0.05832889306
1955	0.05827484931
1956	0.05821280458
1957	0.0581514741
1958	0.05811630252
1959	0.05806145514
1960	0.05803769532
1961	0.05799720936
1962	0.05795873041
1963	0.05790541325
1964	0.05786239185
1965	0.05781775606
1966	0.05778778869
1967	0.05775145489
1968	0.05771917635
1969	0.05767195881
1970	0.05762176304
1971	0.05758827229
1972	0.05755142705
1973	0.05752304386
1974	0.05747771541
1975	0.0574281949
1976	0.05737908633
1977	0.05734578221
1978	0.05729898442
1979	0.05725091071
1980	0.05720059818
1981	0.05716522012
1982	0.05714147261
1983	0.0570996211
1984	0.05705234924
1985	0.05701313427
1986	0.05697785858
1987	0.05694331321
1988	0.05690983325
1989	0.05687612635
1990	0.05686370915
1991	0.0568331127
1992	0.056797369
1993	0.05676438201
1994	0.05673391974
1995	0.05670346917
1996	0.05667620554
1997	0.05665585888
1998	0.05663110479
1999	0.05658301984
2000	0.05654576871
2001	0.05650826535
2002	0.05646622385
2003	0.05643153112
2004	0.05639081808
2005	0.05634579554
2006	0.05631990205
2007	0.05628859999
2008	0.05624489885
2009	0.05620250266
2010	0.05617413451
2011	0.05613913283
2012	0.05609614473
2013	0.05604746519
2014	0.05600156504
2015	0.05595628662
2016	0.05592405872
2017	0.05590310859
2018	0.05585834654
2019	0.05582608549
2020	0.05580496458
2021	0.05577126078
2022	0.05573853169
2023	0.05566537114
2024	0.05563218331
2025	0.05560456882
2026	0.05558428711
2027	0.05553505794
2028	0.05550875272
2029	0.05546670301
2030	0.05542134541
2031	0.05536382433
2032	0.05530361999
2033	0.05527951602
2034	0.05525973176
2035	0.05520853413
2036	0.05518353014
2037	0.05516210244
2038	0.05513475721
2039	0.05509158999
2040	0.0550764966
2041	0.05502937458
2042	0.0549693741
2043	0.05495411214
2044	0.05492605293
2045	0.05487138346
2046	0.05482069807
2047	0.05480426182
2048	0.05477768188
2049	0.05473973811
2050	0.05469187421
2051	0.05465717043
2052	0.05463496869
2053	0.05458702191
2054	0.05455879807
2055	0.0545156568
2056	0.05444847431
2057	0.05439432649
2058	0.0543638099
2059	0.05432799705
2060	0.05428588975
2061	0.05424080637
2062	0.05420520524
2063	0.0541702409
2064	0.05413000337
2065	0.05408472318
2066	0.05405001727
2067	0.05400562217
2068	0.05394479752
2069	0.05392020428
2070	0.05387025832
2071	0.05382763435
2072	0.05379632446
2073	0.05376489386
2074	0.05372431609
2075	0.05366875235
2076	0.05362022233
2077	0.05356965368
2078	0.05352938977
2079	0.05349349029
2080	0.05347562379
2081	0.05343959666
2082	0.05340667584
2083	0.05337615413
2084	0.05335088256
2085	0.0533050024
2086	0.05325137896
2087	0.05320367633
2088	0.05314700468
2089	0.05311954683
2090	0.0530876023
2091	0.05305608822
2092	0.05302175707
2093	0.05298168217
2094	0.05293432615
2095	0.0528926826
2096	0.05286353764
2097	0.05283288965
2098	0.0528041824
2099	0.05276607086
2100	0.05273715317
2101	0.05269986212
2102	0.05267427027
2103	0.05264718973
2104	0.05260598928
2105	0.05257258163
2106	0.05251158655
2107	0.05247443444
2108	0.05242180512
2109	0.05238742468
2110	0.05235100076
2111	0.05231847569
2112	0.05228539605
2113	0.05224225148
2114	0.05220519387
2115	0.052183767
2116	0.05215376546
2117	0.0521254856
2118	0.05210067126
2119	0.05207192147
2120	0.05204863657
2121	0.05202100474
2122	0.05196596173
2123	0.05194356713
2124	0.05188697062
2125	0.0518459663
2126	0.0518078673
2127	0.05177166048
2128	0.05174003503
2129	0.05170360983
2130	0.05167778468
2131	0.05165505524
2132	0.0516357606
2133	0.05160775095
2134	0.05157253033
2135	0.05153984364
2136	0.05151922287
2137	0.05149150103
2138	0.05146190308
2139	0.05143364208
2140	0.0513940222
2141	0.05135854136
2142	0.05132900305
2143	0.05130524773
2144	0.05126662511
2145	0.05122672889
2146	0.05119877053
2147	0.05116005557
2148	0.05113114934
2149	0.05109068686
2150	0.05106017897
2151	0.05102799944
2152	0.05099848287
2153	0.05096756818
2154	0.0509367337
2155	0.05089738521
2156	0.05084255016
2157	0.05079278714
2158	0.05077007112
2159	0.05072144524
2160	0.05069776875
2161	0.05066025586
2162	0.05063029761
2163	0.05060030563
2164	0.05056956823
2165	0.05053263304
2166	0.05048247637
2167	0.0504510657
2168	0.05040377411
2169	0.05037882801
2170	0.05034221078
2171	0.05029861988
2172	0.0502741556
2173	0.05023161549
2174	0.05021054317
2175	0.05019143367
2176	0.05015594879
2177	0.05012587212
2178	0.05007898901
2179	0.05005783331
2180	0.05002426092
2181	0.04997734756
2182	0.04993573852
2183	0.04989713777
2184	0.04987684697
2185	0.04983967056
2186	0.04980045691
2187	0.04976804372
2188	0.04973835442
2189	0.04971011775
2190	0.04967708793
2191	0.04963010837
2192	0.04960634098
2193	0.04957553763
2194	0.04955018225
2195	0.04950829854
2196	0.0494776903
2197	0.04945466527
2198	0.04942150118
2199	0.04939390829
2200	0.04936475906
2201	0.04932882665
2202	0.04929746245
2203	0.04927412944
2204	0.0492359389
2205	0.04920160932
2206	0.04917051372
2207	0.04913664652
2208	0.04910692582
2209	0.04909618207
2210	0.0490780009
2211	0.04905282924
2212	0.04901500751
2213	0.0489863642
2214	0.04895603324
2215	0.04891891908
2216	0.04887254964
2217	0.04883937164
2218	0.04881867249
2219	0.04877900857
2220	0.04875425801
2221	0.04872555018
2222	0.0486882972
2223	0.04865522949
2224	0.04862170862
2225	0.04859252399
2226	0.0485640545
2227	0.04853522354
2228	0.04850483272
2229	0.04844856653
2230	0.04842425374
2231	0.04839180384
2232	0.04837358257
2233	0.04833729146
2234	0.04831261391
2235	0.04826993466
2236	0.04823392959
2237	0.04820486577
2238	0.0481760057
2239	0.04815268773
2240	0.04812272256
2241	0.04809902209
2242	0.04805728573
2243	0.048018974
2244	0.0479737319
2245	0.04793969712
2246	0.04791285617
2247	0.04789571305
2248	0.04786149819
2249	0.04781555852
2250	0.04778504309
2251	0.04773915721
2252	0.04770723669
2253	0.04768615337
2254	0.04766179233
2255	0.04764222382
2256	0.04762041643
2257	0.04758604408
2258	0.04755602613
2259	0.04752897706
2260	0.04749954951
2261	0.04747303689
2262	0.04742674241
2263	0.04739463807
2264	0.04736221594
2265	0.04733652287
2266	0.04731974261
2267	0.04729683192
2268	0.04727815837
2269	0.04724868738
2270	0.04722174452
2271	0.04718557546
2272	0.04714508767
2273	0.0471177526
2274	0.04707323448
2275	0.04703243344
2276	0.04699615418
2277	0.04697411336
2278	0.04694010337
2279	0.04691506708
2280	0.04687372026
2281	0.04683895876
2282	0.04681378942
2283	0.0467827511
2284	0.04675787444
2285	0.04673385722
2286	0.04669274936
2287	0.0466446499
2288	0.04661930242
2289	0.04658986091
2290	0.0465632824
2291	0.04653081031
2292	0.04648923559
2293	0.04645830496
2294	0.04643662332
2295	0.04640368012
2296	0.04637075548
2297	0.04633636701
2298	0.04630942386
2299	0.04629146808
2300	0.04627477077
2301	0.04622975077
2302	0.04618988789
2303	0.04616346338
2304	0.04613722129
2305	0.04611382441
2306	0.04609083065
2307	0.0460606664
2308	0.04603520662
2309	0.04600631788
2310	0.04598945535
2311	0.04595999814
2312	0.04592079271
2313	0.04589004983
2314	0.04587780296
2315	0.0458381267
2316	0.04580095086
2317	0.04578761263
2318	0.04575746034
2319	0.04573930558
2320	0.04570489286
2321	0.04566636818
2322	0.04564054459
2323	0.04561394551
2324	0.045594571
2325	0.04556449937
2326	0.0455380239
2327	0.04550901209
2328	0.04548055175
2329	0.04545876272
2330	0.04542059714
2331	0.04539910377
2332	0.04537669043
2333	0.04534147143
2334	0.04530442895
2335	0.04526110256
2336	0.04523985984
2337	0.04521460369
2338	0.04519631761
2339	0.04517174246
2340	0.04513632533
2341	0.04511286454
2342	0.04508695607
2343	0.04505296817
2344	0.04503915743
2345	0.04501730464
2346	0.04498717906
2347	0.04495181437
2348	0.04493037812
2349	0.04489542053
2350	0.04486733085
2351	0.04484121724
2352	0.04481396503
2353	0.04478185471
2354	0.04475451634
2355	0.04472530498
2356	0.04469764194
2357	0.04466603447
2358	0.04463236967
2359	0.04461038842
2360	0.04459923905
2361	0.04456891834
2362	0.04455040904
2363	0.04452784978
2364	0.04449267526
2365	0.0444528464
2366	0.04442337868
2367	0.04439960067
2368	0.04437794749
2369	0.04434253366
2370	0.04431494019
2371	0.04429231283
2372	0.04426219652
2373	0.0442327603
2374	0.04420800158
2375	0.04418931459
2376	0.04417364977
2377	0.04414597366
2378	0.04411870007
2379	0.04408565031
2380	0.04406863978
2381	0.04404538385
2382	0.04401831972
2383	0.04399128366
2384	0.04396020273
2385	0.04393997652
2386	0.04391123234
2387	0.04388342679
2388	0.04385006681
2389	0.04382667363
2390	0.04381136091
2391	0.04377833223
2392	0.04375258578
2393	0.04372721853
2394	0.04370780442
2395	0.04367684903
2396	0.04365519311
2397	0.04363310803
2398	0.04359443247
2399	0.04357474716
2400	0.04355411946
2401	0.04352849436
2402	0.04350097692
2403	0.04347038313
2404	0.04343040469
2405	0.04341456936
2406	0.0433848543
2407	0.04335675703
2408	0.04332814012
2409	0.04330155618
2410	0.04327684403
2411	0.04325705502
2412	0.04323429389
2413	0.04321467093
2414	0.04317707239
2415	0.04315032836
2416	0.0431210436
2417	0.04309691042
2418	0.04307315596
2419	0.0430491678
2420	0.04302620145
2421	0.04299844359
2422	0.04297900736
2423	0.04295509378
2424	0.04292723894
2425	0.04291273849
2426	0.04288328383
2427	0.04286622874
2428	0.04284064743
2429	0.04281210847
2430	0.04278708017
2431	0.04275258653
2432	0.04270787469
2433	0.04267314523
2434	0.0426568139
2435	0.04262040268
2436	0.04258826043
2437	0.04256051234
2438	0.04254245124
2439	0.04251893273
2440	0.04249349524
2441	0.04247877881
2442	0.04245902812
2443	0.04242927351
2444	0.0424084213
2445	0.04239435572
2446	0.04236655868
2447	0.04233377844
2448	0.04232040109
2449	0.04229478552
2450	0.04225650582
2451	0.04223221948
2452	0.04220215773
2453	0.04217760918
2454	0.04214511797
2455	0.04212427125
2456	0.04209936084
2457	0.04207153805
2458	0.04204959103
2459	0.04203292647
2460	0.04201764622
2461	0.04199208245
2462	0.04196898101
2463	0.041946484
2464	0.04192633288
2465	0.04190348886
2466	0.04186719776
2467	0.0418239826
2468	0.0417923678
2469	0.04176032522
2470	0.04171797163
2471	0.04170064013
2472	0.0416684247
2473	0.04165252667
2474	0.04162284335
2475	0.04159919578
2476	0.04157829565
2477	0.04155524407
2478	0.04152007969
2479	0.04149895535
2480	0.04146407935
2481	0.04143267455
2482	0.04141697012
2483	0.04139038365
2484	0.04135949853
2485	0.04132763334
2486	0.04131161165
2487	0.04128643087
2488	0.04126277528
2489	0.04124980781
2490	0.0412132783
2491	0.04118323456
2492	0.04116262561
2493	0.04113625529
2494	0.04110240576
2495	0.04106758519
2496	0.04103875954
2497	0.0410236514
2498	0.04100781317
2499	0.04097704807
2500	0.04094694458
2501	0.04091667088
2502	0.0408964463
2503	0.04086782555
2504	0.04085056056
2505	0.04082780291
2506	0.0408047237
2507	0.04078480668
2508	0.04076937792
2509	0.04072992178
2510	0.04070376754
2511	0.04067326726
2512	0.04064671115
2513	0.04062254528
2514	0.04059702918
2515	0.04057934667
2516	0.0405604102
2517	0.04053422943
2518	0.04051114726
2519	0.04048882861
2520	0.04046907394
2521	0.0404480996
2522	0.04042649649
2523	0.0403997599
2524	0.04038547978
2525	0.04035938435
2526	0.04033002131
2527	0.04032124672
2528	0.04030033756
2529	0.04029114915
2530	0.04026957273
2531	0.04024981011
2532	0.04023403067
2533	0.04020560874
2534	0.04019146299
2535	0.04016358077
2536	0.04013985468
2537	0.04011511659
2538	0.04008529017
2539	0.04005184433
2540	0.04002387503
2541	0.04000573856
2542	0.03998690656
2543	0.03997247526
2544	0.03995087973
2545	0.03992880211
2546	0.03989806726
2547	0.03986958121
2548	0.03985135495
2549	0.03983098289
2550	0.03980439935
2551	0.03978465423
2552	0.03976237921
2553	0.03973821635
2554	0.03972046391
2555	0.0396945172
2556	0.03967146457
2557	0.03964535216
2558	0.03961905798
2559	0.03959732304
2560	0.03957255329
2561	0.03954931481
2562	0.03953803638
2563	0.03951348051
2564	0.03949597879
2565	0.03947747663
2566	0.03945519315
2567	0.03943382036
2568	0.0394063572
2569	0.03937453025
2570	0.03934967267
2571	0.03933540146
2572	0.0393155655
2573	0.03929069796
2574	0.03926917722
2575	0.03924012677
2576	0.03921372459
2577	0.03919494494
2578	0.03917609405
2579	0.03915614489
2580	0.03913037339
2581	0.03911181026
2582	0.03908490667
2583	0.03906110668
2584	0.03903450965
2585	0.03901482527
2586	0.03899055551
2587	0.03896827334
2588	0.03894614375
2589	0.038919792
2590	0.03889953865
2591	0.0388812331
2592	0.03885395537
2593	0.0388311634
2594	0.03880235096
2595	0.03878477977
2596	0.03875985267
2597	0.03873100426
2598	0.03870642838
2599	0.0386869152
2600	0.03866095197
2601	0.03863376623
2602	0.03861613072
2603	0.03860042104
2604	0.03857897959
2605	0.03856199141
2606	0.03853588801
2607	0.03852030517
2608	0.03849683111
2609	0.03847779845
2610	0.03846057086
2611	0.03844269995
2612	0.03841876297
2613	0.03839168946
2614	0.03836105196
2615	0.03834455026
2616	0.03832419376
2617	0.03829231366
2618	0.03826794312
2619	0.03824245478
2620	0.03822199453
2621	0.03820363568
2622	0.0381817169
2623	0.03816715375
2624	0.03815159353
2625	0.0381257899
2626	0.03810178609
2627	0.03807452011
2628	0.03805555175
2629	0.03802997734
2630	0.03800169913
2631	0.03797988439
2632	0.03795137414
2633	0.03792522983
2634	0.03791187616
2635	0.03788639008
2636	0.0378571911
2637	0.03783307457
2638	0.03782601967
2639	0.03781280617
2640	0.03777806145
2641	0.0377552263
2642	0.03773066328
2643	0.03771036997
2644	0.03769528749
2645	0.03767871297
2646	0.03765233977
2647	0.03762595212
2648	0.03760872726
2649	0.03758968863
2650	0.03755901047
2651	0.03754062871
2652	0.03750432443
2653	0.03748282126
2654	0.03746960499
2655	0.03744379511
2656	0.03741876331
2657	0.03740517244
2658	0.03736778061
2659	0.0373478582
2660	0.03732728163
2661	0.03730931984
2662	0.03729994832
2663	0.03727508593
2664	0.03725654736
2665	0.03723106998
2666	0.03721374211
2667	0.03718646249
2668	0.03716248736
2669	0.03713758337
2670	0.03712162452
2671	0.03710211807
2672	0.03708395877
2673	0.03706052799
2674	0.037043361
2675	0.03702831668
2676	0.03701047644
2677	0.03699033795
2678	0.0369729081
2679	0.03695620311
2680	0.03693515493
2681	0.03691220975
2682	0.03688779046
2683	0.03685985724
2684	0.03684712989
2685	0.03682791891
2686	0.03680972007
2687	0.03679244135
2688	0.0367645551
2689	0.03675073766
2690	0.03673226645
2691	0.03671225473
2692	0.03669488481
2693	0.03666457144
2694	0.03664388437
2695	0.03662379096
2696	0.0366122849
2697	0.03658537175
2698	0.03655961984
2699	0.03654107065
2700	0.03653117091
2701	0.0365100911
2702	0.0364905414
2703	0.0364705138
2704	0.03645743602
2705	0.03644235274
2706	0.03641843425
2707	0.03640043864
2708	0.03638521892
2709	0.03635417123
2710	0.0363378317
2711	0.03631842758
2712	0.03629107547
2713	0.0362710655
2714	0.0362582081
2715	0.03624207472
2716	0.036215313
2717	0.03619127593
2718	0.03617996004
2719	0.03616344769
2720	0.03613338052
2721	0.03611776709
2722	0.03609888578
2723	0.03607216512
2724	0.03605134739
2725	0.03602610702
2726	0.03600730249
2727	0.03599804963
2728	0.03598011805
2729	0.03596415614
2730	0.03594078389
2731	0.03592694286
2732	0.0359106084
2733	0.03588329232
2734	0.03586040559
2735	0.03584415296
2736	0.0358268651
2737	0.0358021669
2738	0.0357895015
2739	0.03577192617
2740	0.03575634834
2741	0.035741698
2742	0.03571527776
2743	0.03568835169
2744	0.03567047007
2745	0.03564110745
2746	0.03561765699
2747	0.03558173745
2748	0.03556536542
2749	0.035552066
2750	0.03553752319
2751	0.03552319859
2752	0.03549927825
2753	0.03548292797
2754	0.03546774896
2755	0.03545615214
2756	0.03543036491
2757	0.03541364377
2758	0.03538567265
2759	0.03536386013
2760	0.0353513252
2761	0.03532954015
2762	0.03531430524
2763	0.03530246399
2764	0.03527849064
2765	0.03525645475
2766	0.03524129192
2767	0.03521983613
2768	0.0352010461
2769	0.03518240928
2770	0.03516563466
2771	0.03514026217
2772	0.03513065757
2773	0.0351125295
2774	0.03509397637
2775	0.03508067317
2776	0.03506194819
2777	0.03505190692
2778	0.03503162426
2779	0.03501030736
2780	0.03498772985
2781	0.03496269621
2782	0.03494008275
2783	0.0349180641
2784	0.03490116643
2785	0.03489091538
2786	0.03487127501
2787	0.03484812187
2788	0.03483056854
2789	0.03481060355
2790	0.03479738044
2791	0.03477806092
2792	0.03477215699
2793	0.03474757729
2794	0.03473239472
2795	0.03471689399
2796	0.03469410201
2797	0.03467581467
2798	0.03466123848
2799	0.03464316477
2800	0.0346199661
2801	0.03459949197
2802	0.0345836306
2803	0.03457008586
2804	0.03455713917
2805	0.03453493783
2806	0.03451414246
2807	0.03449332631
2808	0.03448215954
2809	0.03446681722
2810	0.03444872523
2811	0.0344353106
2812	0.03441196544
2813	0.03439206997
2814	0.03437843328
2815	0.03436250707
2816	0.03433935742
2817	0.03432343863
2818	0.03431175054
2819	0.03429470648
2820	0.0342783795
2821	0.03426123847
2822	0.03423771096
2823	0.03422302144
2824	0.03419384839
2825	0.03418180997
2826	0.03416840316
2827	0.03414843957
2828	0.03413479969
2829	0.03411167814
2830	0.03409534692
2831	0.03408104775
2832	0.03405922952
2833	0.03403906749
2834	0.03402120086
2835	0.03400772438
2836	0.03399467567
2837	0.03396770068
2838	0.03394758518
2839	0.03392869166
2840	0.03391321479
2841	0.0339038276
2842	0.03389054694
2843	0.03387789588
2844	0.03386142576
2845	0.03383859981
2846	0.03381434704
2847	0.03380249568
2848	0.03377510445
2849	0.03375084944
2850	0.03372608607
2851	0.03370639232
2852	0.03369243154
2853	0.03367676592
2854	0.03366426592
2855	0.03364558362
2856	0.03362743468
2857	0.03360870018
2858	0.03359670674
2859	0.03357704247
2860	0.03356502626
2861	0.03353998899
2862	0.03352832724
2863	0.03351231342
2864	0.0334865512
2865	0.03346746286
2866	0.03345103315
2867	0.03342901701
2868	0.03341098018
2869	0.03338662465
2870	0.03337226288
2871	0.0333533357
2872	0.03334368593
2873	0.03332910965
2874	0.03331134205
2875	0.03328763802
2876	0.03327357998
2877	0.03326109312
2878	0.03324812812
2879	0.03323726664
2880	0.03322622432
2881	0.03321058111
2882	0.0331982441
2883	0.03318783236
2884	0.03316455381
2885	0.03313598808
2886	0.03311392716
2887	0.03310108283
2888	0.03308517293
2889	0.03305870143
2890	0.03305256437
2891	0.0330367225
2892	0.0330191741
2893	0.03299729679
2894	0.03298066995
2895	0.03295900458
2896	0.03294252735
2897	0.03293215628
2898	0.0329168523
2899	0.03288775075
2900	0.03287046782
2901	0.0328493193
2902	0.0328289149
2903	0.03281362274
2904	0.03280051318
2905	0.03278405503
2906	0.03276574584
2907	0.03275136486
2908	0.03273562488
2909	0.03272421545
2910	0.03270994473
